Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2016-08-29,187.8241584713578,188.88662586399244,187.7895991851306,188.6188507080078,70502200,29,0,35,8,2016
2016-08-30,188.53247449466522,188.8175293071016,187.74642863304467,188.30789184570312,58114500,30,1,35,8,2016
2016-08-31,187.97096281292463,188.09189392818416,186.9862342513818,187.7722930908203,85269500,31,2,35,8,2016
2016-09-01,187.76371095520435,188.07467866953542,186.6062251442805,187.78099060058594,97844200,1,3,35,9,2016
2016-09-02,188.64479734640165,189.05941659179663,188.04877476711053,188.6275177001953,79293900,2,4,35,9,2016
2016-09-06,188.9125617433375,189.27535520986757,188.18697481027735,189.19761657714844,56702100,6,1,36,9,2016
2016-09-07,189.03346909575907,189.361716411028,188.56702417767156,189.18031311035156,76554900,7,2,36,9,2016
2016-09-08,188.84346188424075,189.11988349380755,188.43747588300687,188.74844360351562,74102900,8,3,36,9,2016
2016-09-09,187.41822061960247,187.470046381735,184.2048915622931,184.23080444335938,221589100,9,4,36,9,2016
2016-09-12,183.46196465023922,187.27994831310227,183.39285926324789,186.87396240234375,168110900,12,0,37,9,2016
2016-09-13,185.5782910910855,185.84606626399025,183.55700767576573,184.1875762939453,182828800,13,1,37,9,2016
2016-09-14,184.23943092323873,185.45738901074364,183.55703644599276,184.11849975585938,134185500,14,2,37,9,2016
2016-09-15,183.95433995754863,186.347049783973,183.77293666482618,185.95834350585938,134427900,15,3,37,9,2016
2016-09-16,185.33503072303154,185.51735038550845,184.54501417786437,185.23953247070312,155236400,16,4,37,9,2016
2016-09-19,185.89938445024805,186.55050542889833,184.94440171605822,185.27430725097656,80250500,19,0,38,9,2016
2016-09-20,186.14242799909218,186.29869064131842,185.2482231096759,185.28294372558594,69665300,20,1,38,9,2016
2016-09-21,185.9948201236106,187.54882250757416,185.30028866405655,187.36651611328125,110284400,21,2,38,9,2016
2016-09-22,188.3909328166413,188.85105707665707,188.13917196094948,188.5471954345703,76678700,22,3,38,9,2016
2016-09-23,188.14786825214205,188.28677720271813,187.4186161322476,187.5141143798828,73630900,23,4,38,9,2016
2016-09-26,186.6719765123018,186.85428289864367,185.79512544961167,185.99481201171875,89827300,26,0,39,9,2016
2016-09-27,185.8298666545883,187.24496009145875,185.45655053217604,187.14947509765625,78494800,27,1,39,9,2016
2016-09-28,187.37523696865767,188.2347213420447,186.40290064513292,188.0784454345703,87411000,28,2,39,9,2016
2016-09-29,187.87000778215983,188.27804445259224,185.8211475902102,186.37677001953125,128070600,29,3,39,9,2016
2016-09-30,187.21896666301632,188.4951647493725,186.9672057313881,187.7832794189453,117202900,30,4,39,9,2016
2016-10-03,187.36653623076828,187.55751948674285,186.68935838085753,187.33180236816406,83512100,3,0,40,10,2016
2016-10-04,187.44461743215248,187.67033449037916,185.77775014418927,186.37677001953125,119948100,4,1,40,10,2016
2016-10-05,187.0105416292116,187.63561853357203,186.94108716793997,187.2015380859375,72816000,5,2,40,10,2016
2016-10-06,186.97585313545014,187.55751948674285,186.4289206467617,187.33180236816406,62927400,6,3,40,10,2016
2016-10-07,187.60962348778892,187.7832530625167,185.95143256790072,186.68936157226562,89788300,7,4,40,10,2016
2016-10-10,187.6616973876953,188.13049853007522,187.51411159755557,187.6616973876953,51855000,10,0,41,10,2016
2016-10-11,187.22761944079653,187.2970739160118,184.55368175689867,185.29161071777344,130367400,11,1,41,10,2016
2016-10-12,185.4305406557477,186.06430784616106,184.92700558876052,185.53472900390625,73866100,12,2,41,10,2016
2016-10-13,184.18905772533626,185.43052170987576,183.3643073495899,184.92698669433594,101357000,13,3,41,10,2016
2016-10-14,185.91666567320928,186.38548001347698,184.94432962981705,185.0224609375,93346200,14,4,41,10,2016
2016-10-17,184.9964222852742,185.2568732318398,184.1977157636691,184.38003540039062,58275700,17,0,42,10,2016
2016-10-18,185.99485336308473,186.05561775634644,185.15273597053059,185.53472900390625,76869700,18,1,42,10,2016
2016-10-19,185.80377820011648,186.34203365726714,185.43915225361934,186.0294952392578,66519200,19,2,42,10,2016
2016-10-20,185.67363718011018,186.24662676861647,185.01383941725047,185.6823272705078,73639800,20,3,42,10,2016
2016-10-21,185.68228059258612,185.8559101447339,184.70993125580435,185.7690887451172,89089100,21,4,42,10,2016
2016-10-24,186.65462605315574,186.9324439482084,186.20317859723835,186.5591278076172,60146600,24,0,43,10,2016
2016-10-25,186.37680888266115,186.63725984851396,185.7690987937289,185.93405151367188,66542300,25,1,43,10,2016
2016-10-26,185.10060572741577,186.1510730798254,184.8575084691738,185.56072998046875,75705500,26,2,43,10,2016
2016-10-27,186.28998233810754,186.32470294815388,184.98774088446467,185.0658721923828,77220200,27,3,43,10,2016
2016-10-28,185.03980746092952,185.7256487201021,183.7983437743628,184.51890563964844,140623200,28,4,43,10,2016
2016-10-31,184.85754114375578,185.08327151336127,184.3626961932503,184.52764892578125,61272500,31,0,44,10,2016
2016-11-01,184.85748000441296,184.9095807819969,181.9665160849483,183.19061279296875,122781800,1,1,44,11,2016
2016-11-02,182.87809008947502,183.26877309599467,181.64530318896894,182.08807373046875,103330800,2,2,44,11,2016
2016-11-03,182.305134577556,182.5221748292449,180.9768492969868,181.25465393066406,88939300,3,3,44,11,2016
2016-11-04,181.36750061866985,182.21829460940768,180.9073763917444,181.05496215820312,109122100,4,4,44,11,2016
2016-11-07,181.05494526949576,185.08321102471032,181.05494526949576,185.04847717285156,109794900,7,0,45,11,2016
2016-11-08,184.6491709392093,186.45494746489294,184.38004314039196,185.8819580078125,106772100,8,1,45,11,2016
2016-11-09,184.37134239663706,188.4777533546396,184.34529862710093,187.85267639160156,258429000,9,2,45,11,2016
2016-11-10,188.6513775688831,189.52821536168435,186.8456011985956,188.32147216796875,172113300,10,3,45,11,2016
2016-11-11,187.59223382952166,188.1304894200947,186.93243622665517,187.8874053955078,100552700,11,4,45,11,2016
2016-11-14,188.41702723341976,188.62539069375248,187.2797381625007,188.0350341796875,94580000,14,0,46,11,2016
2016-11-15,188.42561208164054,189.50213623046875,188.21726197011932,189.50213623046875,91652600,15,1,46,11,2016
2016-11-16,188.8771581446087,189.3806932558314,188.7556161003197,189.1462860107422,65617700,16,2,46,11,2016
2016-11-17,189.30250261649417,190.17934042936764,189.18963745105353,190.1185760498047,69797200,17,3,46,11,2016
2016-11-18,190.18804969090874,190.3616792534167,189.51087187708077,189.6931915283203,86265800,18,4,46,11,2016
2016-11-21,190.27483159847688,191.15166937878044,190.12724582835162,191.12562561035156,72402600,21,0,47,11,2016
2016-11-22,191.43816951743744,191.68125352773635,190.76100502487836,191.4989471435547,67429000,22,1,47,11,2016
2016-11-23,190.97805716211565,191.6552216968556,190.778383837022,191.60313415527344,56620200,23,2,47,11,2016
2016-11-25,191.95042214990488,192.34976883262843,191.87227758407903,192.31504821777344,37872300,25,4,47,11,2016
2016-11-28,192.00249628056028,192.28030092125084,191.3079648082049,191.41213989257812,76572500,28,0,48,11,2016
2016-11-29,191.44690960864654,192.24561631496684,191.1430478928657,191.78549194335938,69886700,29,1,48,11,2016
2016-11-30,192.41050324189348,192.57545593134316,191.26452450282244,191.32530212402344,113291800,30,2,48,11,2016
2016-12-01,191.62918811499048,191.62918811499048,190.25749204302144,190.62213134765625,79040500,1,3,48,12,2016
2016-12-02,190.70892874961328,191.21246372842356,190.3529795538375,190.7176055908203,74840300,2,4,48,12,2016
2016-12-05,191.55974000297715,192.21086082317365,191.36006666063457,191.8636016845703,67837800,5,0,49,12,2016
2016-12-06,192.05461508294542,192.50606260052018,191.5684469472902,192.47132873535156,59877400,6,1,49,12,2016
2016-12-07,192.3150303984766,195.04973227764555,192.19348838711545,194.9889678955078,110738100,7,2,49,12,2016
2016-12-08,194.9629394144326,195.94395242339314,194.6937983530181,195.46646118164062,99714400,8,3,49,12,2016
2016-12-09,195.69215618027522,196.66449217172635,195.65742232510374,196.64712524414062,88005800,9,4,49,12,2016
2016-12-12,196.55166661932816,197.0378479601064,195.9960440483829,196.42144775390625,102016100,12,0,50,12,2016
2016-12-13,197.08989970675952,198.23586525557974,197.07253277882882,197.73233032226562,110477500,13,1,50,12,2016
2016-12-14,197.42845897001973,198.1403439673304,195.6574034455318,196.1001739501953,142501800,14,2,50,12,2016
2016-12-15,196.34330864167953,197.77576909281365,196.1089014461368,196.90760803222656,124972600,15,3,50,12,2016
2016-12-16,197.369572250911,197.43070811202915,196.19938283249897,196.52249145507812,156420200,16,4,50,12,2016
2016-12-19,196.70587689358035,197.37830470990104,196.55742122702014,196.9503936767578,90341100,19,0,51,12,2016
2016-12-20,197.49180928979558,197.8585977665056,197.25603382997915,197.7101287841797,89838800,20,1,51,12,2016
2016-12-21,197.57915813483626,197.75381107920413,197.1599884033203,197.1599884033203,67909000,21,2,51,12,2016
2016-12-22,197.01156501685907,197.13382343046652,196.41772891850317,196.81944274902344,56219100,22,3,51,12,2016
2016-12-23,196.8630748543499,197.11633296437196,196.67096593231537,197.10760498046875,36697800,23,4,51,12,2016
2016-12-27,197.37831439221728,197.9983343638445,197.36084509965755,197.5966339111328,42672500,27,1,52,12,2016
2016-12-28,197.85861765720222,197.87607362438936,195.8500754419171,195.96359252929688,64095000,28,2,52,12,2016
2016-12-29,196.03345421992174,196.39150142081206,195.47455679725917,195.91993713378906,48696100,29,3,52,12,2016
2016-12-30,196.25174248046986,196.3390756022015,194.50518664714528,195.2038116455078,108998300,30,4,52,12,2016
2017-01-03,196.5225077832249,197.21240497950157,195.50951526269048,196.69717407226562,91366500,3,1,1,1,2017
2017-01-04,197.02897211149272,198.01578048557266,197.02024412881715,197.86732482910156,78744400,4,2,1,1,2017
2017-01-05,197.59661170821178,197.86732574922175,196.9067146438659,197.7101287841797,78379000,5,3,1,1,2017
2017-01-06,197.82365977196773,198.88905997373482,197.2734903804356,198.41749572753906,71559900,6,4,1,1,2017
2017-01-09,198.15554573974617,198.2952734400412,197.72763465453028,197.7625732421875,46939700,9,0,2,1,2017
2017-01-10,197.7800292108492,198.62711007178322,197.36958741946188,197.7625732421875,63771900,10,1,2,1,2017
2017-01-11,197.67527196139199,198.32150268554688,197.0028439548549,198.32150268554688,74650000,11,2,2,1,2017
2017-01-12,197.7974263886185,198.01574584379358,196.45258440781134,197.82362365722656,72113200,12,3,2,1,2017
2017-01-13,197.99836135407529,198.5834561455065,197.96343608936095,198.27781677246094,62717900,13,4,2,1,2017
2017-01-17,197.63157241246896,198.0420142015432,197.18620536110123,197.5791778564453,61240800,17,1,3,1,2017
2017-01-18,197.83236810841515,198.05942888880432,197.27347078964385,198.01576232910156,54793300,18,2,3,1,2017
2017-01-19,198.09439931004542,198.2341270028891,196.84561803381624,197.28225708007812,66608800,19,3,3,1,2017
2017-01-20,197.97211098003498,198.5048110689458,197.33462179991687,198.00704956054688,129168600,20,4,3,1,2017
2017-01-23,198.00708075283765,198.06820329061588,196.72336088266542,197.49183654785156,75061600,23,0,4,1,2017
2017-01-24,197.7101428504708,199.17725688619683,197.5966257664266,198.75808715820312,95555300,24,1,4,1,2017
2017-01-25,199.71873920441206,200.47850036621094,199.55281419982185,200.47850036621094,84437700,25,2,4,1,2017
2017-01-26,200.3299823986284,200.60070979140102,199.989404486935,200.26885986328125,59970700,26,3,4,1,2017
2017-01-27,200.34744021439366,200.49589587763646,199.77107352756994,199.9544677734375,59711100,27,4,4,1,2017
2017-01-30,199.25584461331024,199.28204188794817,197.71888009216966,198.71441650390625,79737300,30,0,5,1,2017
2017-01-31,198.21667006215554,198.75811157437403,197.6403166122999,198.6969757080078,75880800,31,1,5,1,2017
2017-02-01,198.69696664008157,199.6226393015699,198.18173575493864,198.7755584716797,79117700,1,2,5,2,2017
2017-02-02,198.77554021785878,199.19472326488747,198.0769284564747,198.9065399169922,69657600,2,3,5,2,2017
2017-02-03,199.8234776675193,200.4609668742765,199.50909705559604,200.27757263183594,80563200,3,4,5,2,2017
2017-02-06,199.8671458535622,200.26885962529116,199.57896249398473,199.91954040527344,57790100,6,0,6,2,2017
2017-02-07,200.31249759841305,200.5570143549373,199.73613096153565,199.92825317382812,57931200,7,1,6,2,2017
2017-02-08,199.9282910037143,200.32126348497374,199.3781215348512,200.19027709960938,51566200,8,2,6,2,2017
2017-02-09,200.19027097094562,201.68356901904872,200.19027097094562,201.3779296875,65955200,9,3,6,2,2017
2017-02-10,201.72717948880188,202.39960715147666,201.39532964810172,202.17254638671875,66015900,10,4,6,2,2017
2017-02-13,202.67036997779076,203.53492003809998,202.6441727024934,203.27293395996094,55182100,13,0,7,2,2017
2017-02-14,203.08954653753696,204.09382431664923,202.74024063838152,204.0850830078125,71109000,14,1,7,2,2017
2017-02-15,203.86680784142072,205.34265023798363,203.81441327766538,205.15052795410156,86785800,15,2,7,2,2017
2017-02-16,205.17668030359178,205.36007456174207,204.216082419715,204.975830078125,84722400,16,3,7,2,2017
2017-02-17,204.30339848593482,205.29893493652344,204.28592919377274,205.29893493652344,77204100,17,4,7,2,2017
2017-02-21,205.67444937968486,206.69618309575037,205.66570807110813,206.5215301513672,88946100,21,1,8,2,2017
2017-02-22,206.11111775568747,206.56521281071875,205.94519277108597,206.33816528320312,62115200,22,2,8,2,2017
2017-02-23,206.86208867502228,206.87954464020922,205.70935536479922,206.47784423828125,74615900,23,3,8,2,2017
2017-02-24,205.62201252462796,206.7834603621468,205.57834596622465,206.73980712890625,82381600,24,4,8,2,2017
2017-02-27,206.65253124508985,207.23762597928203,206.39928645647424,207.06297302246094,56515400,27,0,9,2,2017
2017-02-28,206.67871178056413,206.92322856534014,206.1110863855839,206.50405883789062,96961900,28,1,9,2,2017
2017-03-01,208.18073642998147,209.86616985488715,208.16326713939324,209.39459228515625,149158200,1,2,9,3,2017
2017-03-02,209.20245035564574,209.21119166269858,208.02353319271077,208.075927734375,70246000,2,3,9,3,2017
2017-03-03,207.988589711125,208.3728341078211,207.60434531442888,208.2069091796875,81974300,3,4,9,3,2017
2017-03-06,207.4035198240043,207.9449479064396,206.975608817624,207.5869140625,55391500,6,0,10,3,2017
2017-03-07,207.28126904442868,207.63931622666814,206.75729690821652,206.96688842773438,65103700,7,1,10,3,2017
2017-03-08,207.2638126848272,207.52579876927916,206.44292917195506,206.58265686035156,78168800,8,2,10,3,2017
2017-03-09,206.70489207824798,207.1764696424159,205.866552692205,206.84461975097656,90683900,9,3,10,3,2017
2017-03-10,207.81395951452512,207.85762607804278,206.6088316522923,207.56944274902344,81991700,10,4,10,3,2017
2017-03-13,207.50834565262352,207.71793720155634,207.1765090232718,207.6742706298828,57256800,13,0,11,3,2017
2017-03-14,207.12406388633042,207.176471758012,206.2595272184681,206.87954711914062,59880800,14,1,11,3,2017
2017-03-15,207.45588309582487,209.0976497114022,207.22009434620927,208.66973876953125,96081800,15,2,11,3,2017
2017-03-16,208.80952309439482,208.8881149238759,207.92751702705328,208.2593536376953,78344000,16,3,11,3,2017
2017-03-17,208.52514301212088,208.7181011025939,207.89364624023438,207.89364624023438,89002100,17,4,11,3,2017
2017-03-20,207.89356254835485,208.1829995675455,207.27084536599298,207.66552734375,52537000,20,0,12,3,2017
2017-03-21,208.27949489313576,208.40228514879516,204.8676655932421,204.9992218017578,131809300,21,1,12,3,2017
2017-03-22,205.03432390074622,205.7710654761015,204.40282729811744,205.48162841796875,97569200,22,2,12,3,2017
2017-03-23,205.48162890159352,206.41132851789214,204.88522287722643,205.26235961914062,100410300,23,3,12,3,2017
2017-03-24,205.56936515622644,206.1482259560155,204.32391709738266,205.11328125,112504900,24,4,12,3,2017
2017-03-27,203.42049323972518,205.16588155409934,203.13983551610986,204.9027557373047,87454500,27,0,13,3,2017
2017-03-28,204.5957880160711,206.82355806114253,204.48176370536765,206.393798828125,93483900,28,1,13,3,2017
2017-03-29,206.10442538201556,206.82362189894195,205.87637669021956,206.58680725097656,61950400,29,2,13,3,2017
2017-03-30,206.52537151878815,207.44630526506563,206.34995875357723,207.24456787109375,56737900,30,3,13,3,2017
2017-03-31,206.90248342029986,207.43750098891,206.7095253868251,206.7621612548828,73733100,31,4,13,3,2017
2017-04-03,206.8148152628685,207.01653928019942,205.1571398194493,206.402587890625,85546500,3,0,14,4,2017
2017-04-04,206.11317106063166,206.6218775143323,205.7272548969182,206.53416442871094,56466200,4,1,14,4,2017
2017-04-05,207.2182671212758,208.20936870046512,205.70969317440614,205.92019653320312,108800600,5,2,14,4,2017
2017-04-06,206.06050013751616,207.0252769369357,205.61318224236157,206.49903869628906,69135800,6,3,14,4,2017
2017-04-07,206.24471767798664,206.9902387215522,205.79741308172964,206.28857421875,74412300,7,4,14,4,2017
2017-04-10,206.42887646685784,207.21824054060235,205.87631358535563,206.4113311767578,67615300,10,0,15,4,2017
2017-04-11,206.02543591566183,206.27101646934167,204.6571975785494,206.165771484375,88045300,11,1,15,4,2017
2017-04-12,205.88509026988618,206.0780483090955,205.0343243833182,205.26235961914062,81864400,12,2,15,4,2017
2017-04-13,204.92026999498506,205.66579079914888,203.92916870117188,203.92916870117188,92880400,13,3,15,4,2017
2017-04-17,204.45545391070706,205.73599243164062,204.25372991453187,205.73599243164062,68405400,17,0,16,4,2017
2017-04-18,204.9904988176193,205.66585205687593,204.42916990506671,205.12205505371094,83225800,18,1,16,4,2017
2017-04-19,205.692133216376,206.06926996009747,204.5168396856139,204.74488830566406,68699900,19,2,16,4,2017
2017-04-20,205.3676072375359,206.85864908393012,205.0430929779286,206.4113311767578,92572200,20,3,16,4,2017
2017-04-21,206.3324142111826,206.3850367026233,205.35009201592632,205.7535400390625,110389800,21,4,16,4,2017
2017-04-24,208.02515389310366,208.2268912752842,205.72721602193954,208.01638793945312,119209900,24,0,17,4,2017
2017-04-25,208.6654472305555,209.57760166217784,208.57773415420453,209.22677612304688,76698300,25,1,17,4,2017
2017-04-26,209.19169387832744,210.08631643685138,209.05137168696322,209.09521484375,84702500,26,2,17,4,2017
2017-04-27,209.41971613445972,209.577583598521,208.72681768716336,209.27061462402344,57410300,27,3,17,4,2017
2017-04-28,209.53374103385488,209.56005227961927,208.6829750657762,208.81454467773438,63532800,28,4,17,4,2017
2017-05-01,209.34078979492188,209.7705624616328,208.9197964658425,209.34078979492188,66882500,1,0,18,5,2017
2017-05-02,209.4810966912879,209.60388695309217,209.00748093379556,209.41970825195312,57375700,2,1,18,5,2017
2017-05-03,209.41973464795822,209.5162136789032,208.48125558484455,209.16537475585938,73137700,3,2,18,5,2017
2017-05-04,209.47232100907087,209.5512547344644,208.55138739674396,209.41091918945312,61462700,4,3,18,5,2017
2017-05-05,209.78804711608922,210.25289684955516,209.3407292865457,210.2353515625,62001300,5,4,18,5,2017
2017-05-08,210.279266380532,210.42836790400168,209.770559979975,210.20033264160156,48385700,8,0,19,5,2017
2017-05-09,210.46342330924216,210.66514729161432,209.65650061348504,210.00733947753906,51363200,9,1,19,5,2017
2017-05-10,209.9635129117729,210.38450622558594,209.75300956329832,210.38450622558594,54293800,10,2,19,5,2017
2017-05-11,209.9284006727868,210.12135869756452,208.85836558379546,209.9547119140625,62358300,11,3,19,5,2017
2017-05-12,209.70036085236654,209.99856385473467,209.33199007594686,209.6038818359375,53912700,12,4,19,5,2017
2017-05-15,210.033682019472,210.88444798977778,210.01613672787107,210.76165771484375,61918900,15,0,20,5,2017
2017-05-16,211.0598408630122,211.08615210636552,210.1739977761356,210.5686798095703,51241800,16,1,20,5,2017
2017-05-17,210.56869573785852,210.56869573785852,206.7709498566779,206.8323516845703,172174100,17,2,20,5,2017
2017-05-18,206.7533597590644,208.5250590660193,206.49023397951535,207.66552734375,107047700,18,3,20,5,2017
2017-05-19,208.15671876241046,209.6916037538728,208.10409627543336,209.01625061035156,115011400,19,4,20,5,2017
2017-05-22,209.53373295507785,210.2441767127333,209.46357855783515,210.07752990722656,61010600,22,0,21,5,2017
2017-05-23,210.4546148312081,210.70897464531743,210.06869882575418,210.54232788085938,48341700,23,1,21,5,2017
2017-05-24,210.77919232714564,211.13878379636014,210.43711938237203,211.03353881835938,46927700,24,2,21,5,2017
2017-05-25,211.55104465787164,212.32287697386855,211.34055466851805,212.04220581054688,64071700,25,3,21,5,2017
2017-05-26,211.84923713826188,212.16498548964128,211.77030339620129,211.99835205078125,46629900,26,4,21,5,2017
2017-05-30,211.67382763119656,212.06850973073313,211.51596014463684,211.8141632080078,35201900,30,1,22,5,2017
2017-05-31,212.11233062688942,212.14742120676402,211.05984074394559,211.76150512695312,91796000,31,2,22,5,2017
2017-06-01,212.22635890317295,213.46304089573397,211.93692183790537,213.44549560546875,68962000,1,3,22,6,2017
2017-06-02,213.4981064803947,214.31379514416957,213.1999034777822,214.15591430664062,88666100,2,4,22,6,2017
2017-06-05,213.98056261583935,214.26999974794583,213.79637048335763,213.99810791015625,44698800,5,0,23,6,2017
2017-06-06,213.42792998540872,213.98925877221006,213.23497196027694,213.3139190673828,50375400,6,1,23,6,2017
2017-06-07,213.6560109322373,213.93666867655864,212.98065774203718,213.70863342285156,54144300,7,2,23,6,2017
2017-06-08,213.80515311165863,214.29631429498238,213.27890133916122,213.8139190673828,65950700,8,3,23,6,2017
2017-06-09,214.08575539514916,214.89266475610538,212.20881085521873,213.48934936523438,132256400,9,4,23,6,2017
2017-06-12,213.24377160839202,213.4981180931292,212.5859637463662,213.44549560546875,86108100,12,0,24,6,2017
2017-06-13,213.9892868778357,214.54184978448131,213.6384613586822,214.48922729492188,60067000,13,1,24,6,2017
2017-06-14,214.76111449062597,214.76988044432,213.38409692194512,214.2173309326172,78602300,14,2,24,6,2017
2017-06-15,212.84906003704995,213.92787448478632,212.56840232977444,213.80508422851562,66464900,15,3,24,6,2017
2017-06-16,213.96640226998448,214.01928137997075,212.96165883504472,213.85182189941406,84553100,16,4,24,6,2017
2017-06-19,214.6891007716386,215.6938441827939,214.5921512561587,215.6321563720703,65123800,19,0,25,6,2017
2017-06-20,215.27078638806225,215.27959508958173,214.16028481864072,214.1779022216797,56906400,20,1,25,6,2017
2017-06-21,214.57451453937497,214.68908144852145,213.64908987461436,214.12501525878906,55977600,21,2,25,6,2017
2017-06-22,214.13387836603317,214.6362433982834,213.8518384930215,214.02810668945312,44148100,22,3,25,6,2017
2017-06-23,214.08976187980636,214.61856635529537,213.70196386207536,214.28366088867188,66986800,23,4,25,6,2017
2017-06-26,214.96230928034868,215.38536902894722,214.21316619128766,214.4246826171875,56700500,26,0,26,6,2017
2017-06-27,214.20437416508054,214.5040448912474,212.67963477089577,212.697265625,82247700,27,1,26,6,2017
2017-06-28,213.7284521857969,214.80370568091303,213.49048272090357,214.6009979248047,70042600,28,2,26,6,2017
2017-06-29,214.750831440652,214.80371055662823,211.48982262090027,212.71490478515625,106949700,29,3,26,6,2017
2017-06-30,213.53454231686095,213.9135317008948,212.9175969283881,213.1114959716797,86820700,30,4,26,6,2017
2017-07-03,214.06332984499636,214.5040069809102,213.4728240966797,213.4728240966797,39153800,3,0,27,7,2017
2017-07-05,213.8430110749409,214.1779165843302,213.0233445330878,213.96640014648438,54427600,5,2,27,7,2017
2017-07-06,213.19080776936605,213.31419684308418,211.8247058078007,212.00979614257812,65400800,6,3,27,7,2017
2017-07-07,212.59153665158414,213.53457902571142,212.0186481257731,213.38475036621094,57972300,7,4,27,7,2017
2017-07-10,213.38469853956784,213.99283518233295,213.07621914302325,213.6138458251953,36663300,10,0,28,7,2017
2017-07-11,213.61383751417486,213.7724882814366,212.27418866022805,213.4552001953125,50354600,11,1,28,7,2017
2017-07-12,214.4335719513338,215.22678569377868,214.4335719513338,215.059326171875,59610400,12,2,28,7,2017
2017-07-13,215.06811789420362,215.53523467952397,214.8389571289057,215.420654296875,39471600,13,3,28,7,2017
2017-07-14,215.42059547859628,216.78669720065142,215.3236459770724,216.4253387451172,60262700,14,4,28,7,2017
2017-07-17,216.3460771837517,216.73387529218095,216.22268809910616,216.39895629882812,33531900,17,0,29,7,2017
2017-07-18,215.9847165035444,216.56641366045355,215.64098881053474,216.51353454589844,42742500,18,1,29,7,2017
2017-07-19,216.83081512920143,217.69453868312064,216.82199297814856,217.68572998046875,51034300,19,2,29,7,2017
2017-07-20,217.9413216678248,218.06471074968866,217.22742673358394,217.78268432617188,47135200,20,3,29,7,2017
2017-07-21,217.2009470890745,217.61518466924986,216.97178637333565,217.5887451171875,82340800,21,4,29,7,2017
2017-07-24,217.509450925592,217.67691041677517,217.05996501378544,217.53590393066406,46622300,24,0,30,7,2017
2017-07-25,218.29385983591146,218.39963151294222,217.83556521291666,218.06471252441406,54915600,25,1,30,7,2017
2017-07-26,218.35552615720246,218.39077441163752,217.80909079886393,218.073486328125,47575400,26,2,30,7,2017
2017-07-27,218.54062647472446,218.5758747307722,216.53112622160722,217.87078857421875,70766600,27,3,30,7,2017
2017-07-28,217.38608884963898,217.74744743356578,216.92779417814447,217.61524963378906,50088400,28,4,30,7,2017
2017-07-31,218.02061054525464,218.11756005692777,217.28027615524127,217.49180603027344,65838700,31,0,31,7,2017
2017-08-01,218.09998210489974,218.13523036624795,217.44777495854163,217.97659301757812,55050400,1,1,31,8,2017
2017-08-02,218.1087454608177,218.22332582108012,217.13925037028724,218.08230590820312,47211200,2,2,31,8,2017
2017-08-03,217.96776774750236,217.99420730523573,217.3772618774543,217.6593017578125,40856000,3,3,31,8,2017
2017-08-04,218.15284246521057,218.3907984677568,217.66809486083744,218.05589294433594,60191800,4,4,31,8,2017
2017-08-07,218.12641343015238,218.46131896972656,218.02064175329616,218.46131896972656,31995000,7,0,32,8,2017
2017-08-08,218.144014128449,219.37791830899107,217.54469961523742,217.92367553710938,61719400,8,1,32,8,2017
2017-08-09,217.22740066224,217.9677350645691,216.8660421628652,217.91485595703125,62632600,9,2,32,8,2017
2017-08-10,217.06881528676084,217.2010265438359,214.78611013434397,214.8389892578125,120479500,10,3,32,8,2017
2017-08-11,215.0681531266741,215.75560863838345,214.83018361926582,215.15628051757812,74869900,11,4,32,8,2017
2017-08-14,216.45185468442216,217.5094774253147,216.4166064207003,217.2891387939453,73291900,14,0,33,8,2017
2017-08-15,217.6768871442244,217.69451799625372,216.95418359181764,217.2626495361328,55242700,15,1,33,8,2017
2017-08-16,217.79149123522822,218.19692018567093,217.20979409048914,217.64166259765625,56715500,16,2,33,8,2017
2017-08-17,217.02470265035763,217.34199075818972,214.24842834472656,214.24842834472656,128490400,17,3,33,8,2017
2017-08-18,214.0809133957411,215.21786775771972,213.46396819269683,213.91346740722656,136748000,18,4,33,8,2017
2017-08-21,213.8518463334216,214.34540268088583,213.13795137023925,214.08099365234375,65469700,21,0,34,8,2017
2017-08-22,214.67145200415825,216.47821738115155,214.65382115435597,216.319580078125,63140100,22,1,34,8,2017
2017-08-23,215.34132911224773,215.97590537658982,215.19150047322267,215.54403686523438,50203800,23,2,34,8,2017
2017-08-24,215.93183488388368,216.0904722257086,214.83014184876183,215.0416717529297,50741700,24,3,34,8,2017
2017-08-25,215.84369414328447,216.46946170476673,215.39420822620934,215.54403686523438,64445900,25,4,34,8,2017
2017-08-28,216.08167632324495,216.10811588178203,215.12981187070434,215.55287170410156,40565600,28,0,35,8,2017
2017-08-29,214.22200488530876,216.06403241021218,214.10742450630477,215.7996368408203,51135700,29,1,35,8,2017
2017-08-30,215.7819536738808,217.09517629322963,215.59686337177735,216.8219451904297,62030800,30,2,35,8,2017
2017-08-31,217.44777237098873,218.37319723908945,216.85726649951917,218.1264190673828,103803900,31,3,35,8,2017
2017-09-01,218.50535492802246,218.8667134161342,218.28501635454933,218.43484497070312,62007000,1,4,35,9,2017
2017-09-05,217.9236962577093,218.15285702146775,215.88776963189554,216.86607360839844,91398800,5,1,36,9,2017
2017-09-06,217.55352042301297,217.94131851709338,217.0158936922926,217.6063995361328,57916900,6,2,36,9,2017
2017-09-07,217.91485974732973,217.93249059961556,217.16570318178077,217.57994079589844,58034700,7,3,36,9,2017
